 # Stamped by ../../../disorder on  4/09/2023 at 18:43:06
 #../../../disorder -ncall2 10000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -Q 10 -scaleuncert
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         9.8456206679269054E-004   1.0000000000000000
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       100.00000000000000        100.00000000000000      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072889105703
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 0.00000000D+00 0.40000000D-01 0.17877001D+04 0.33803287D+00
 0.40000000D-01 0.80000000D-01 0.21395903D+03 0.21970422D+00
 0.80000000D-01 0.12000000D+00 0.10804273D+03 0.15961622D+00
 0.12000000D+00 0.16000000D+00 0.69045441D+02 0.12892792D+00
 0.16000000D+00 0.20000000D+00 0.48833957D+02 0.10872530D+00
 0.20000000D+00 0.24000000D+00 0.36031682D+02 0.93801774D-01
 0.24000000D+00 0.28000000D+00 0.27061594D+02 0.80171866D-01
 0.28000000D+00 0.32000000D+00 0.20736882D+02 0.76086797D-01
 0.32000000D+00 0.36000000D+00 0.15701649D+02 0.63693303D-01
 0.36000000D+00 0.40000000D+00 0.11873465D+02 0.50994532D-01
 0.40000000D+00 0.44000000D+00 0.90141314D+01 0.52832358D-01
 0.44000000D+00 0.48000000D+00 0.65657052D+01 0.47826826D-01
 0.48000000D+00 0.52000000D+00 0.48383208D+01 0.36482219D-01
 0.52000000D+00 0.56000000D+00 0.34333512D+01 0.26927096D-01
 0.56000000D+00 0.60000000D+00 0.23539619D+01 0.19274733D-01
 0.60000000D+00 0.64000000D+00 0.16064118D+01 0.13560501D-01
 0.64000000D+00 0.68000000D+00 0.10207285D+01 0.89424135D-02
 0.68000000D+00 0.72000000D+00 0.63453535D+00 0.57208278D-02
 0.72000000D+00 0.76000000D+00 0.37308523D+00 0.34770090D-02
 0.76000000D+00 0.80000000D+00 0.21127217D+00 0.20092786D-02
 0.80000000D+00 0.84000000D+00 0.10554560D+00 0.10373432D-02
 0.84000000D+00 0.88000000D+00 0.45396761D-01 0.46556633D-03
 0.88000000D+00 0.92000000D+00 0.15334959D-01 0.16556915D-03
 0.92000000D+00 0.96000000D+00 0.31704024D-02 0.37726872D-04
 0.96000000D+00 0.10000000D+01 0.17370350D-03 0.28274815D-05


# dsigma/dlogQ^2 index   2
 0.50000000D+00 0.61846627D+00 0.00000000D+00 0.00000000D+00
 0.61846627D+00 0.73693254D+00 0.00000000D+00 0.00000000D+00
 0.73693254D+00 0.85539882D+00 0.00000000D+00 0.00000000D+00
 0.85539882D+00 0.97386509D+00 0.00000000D+00 0.00000000D+00
 0.97386509D+00 0.10923314D+01 0.00000000D+00 0.00000000D+00
 0.10923314D+01 0.12107976D+01 0.00000000D+00 0.00000000D+00
 0.12107976D+01 0.13292639D+01 0.00000000D+00 0.00000000D+00
 0.13292639D+01 0.14477302D+01 0.00000000D+00 0.00000000D+00
 0.14477302D+01 0.15661965D+01 0.00000000D+00 0.00000000D+00
 0.15661965D+01 0.16846627D+01 0.00000000D+00 0.00000000D+00
 0.16846627D+01 0.18031290D+01 0.00000000D+00 0.00000000D+00
 0.18031290D+01 0.19215953D+01 0.00000000D+00 0.00000000D+00
 0.19215953D+01 0.20400615D+01 0.00000000D+00 0.00000000D+00
 0.20400615D+01 0.21585278D+01 0.00000000D+00 0.00000000D+00
 0.21585278D+01 0.22769941D+01 0.00000000D+00 0.00000000D+00
 0.22769941D+01 0.23954604D+01 0.80012063D+03 0.26790643D-01
 0.23954604D+01 0.25139266D+01 0.00000000D+00 0.00000000D+00
 0.25139266D+01 0.26323929D+01 0.00000000D+00 0.00000000D+00
 0.26323929D+01 0.27508592D+01 0.00000000D+00 0.00000000D+00
 0.27508592D+01 0.28693254D+01 0.00000000D+00 0.00000000D+00
 0.28693254D+01 0.29877917D+01 0.00000000D+00 0.00000000D+00
 0.29877917D+01 0.31062580D+01 0.00000000D+00 0.00000000D+00
 0.31062580D+01 0.32247243D+01 0.00000000D+00 0.00000000D+00
 0.32247243D+01 0.33431905D+01 0.00000000D+00 0.00000000D+00
 0.33431905D+01 0.34616568D+01 0.00000000D+00 0.00000000D+00


# dsigma/dQ^2 index   3
 0.00000000D+00 0.12747894D+01 0.00000000D+00 0.00000000D+00
 0.12747894D+01 0.25495788D+01 0.00000000D+00 0.00000000D+00
 0.25495788D+01 0.38243682D+01 0.00000000D+00 0.00000000D+00
 0.38243682D+01 0.50991576D+01 0.00000000D+00 0.00000000D+00
 0.50991576D+01 0.63739470D+01 0.00000000D+00 0.00000000D+00
 0.63739470D+01 0.76487364D+01 0.00000000D+00 0.00000000D+00
 0.76487364D+01 0.89235258D+01 0.00000000D+00 0.00000000D+00
 0.89235258D+01 0.10198315D+02 0.74355269D+02 0.24896564D-02
 0.10198315D+02 0.11473105D+02 0.00000000D+00 0.00000000D+00
 0.11473105D+02 0.12747894D+02 0.00000000D+00 0.00000000D+00
 0.12747894D+02 0.14022683D+02 0.00000000D+00 0.00000000D+00
 0.14022683D+02 0.15297473D+02 0.00000000D+00 0.00000000D+00
 0.15297473D+02 0.16572262D+02 0.00000000D+00 0.00000000D+00
 0.16572262D+02 0.17847052D+02 0.00000000D+00 0.00000000D+00
 0.17847052D+02 0.19121841D+02 0.00000000D+00 0.00000000D+00
 0.19121841D+02 0.20396630D+02 0.00000000D+00 0.00000000D+00
 0.20396630D+02 0.21671420D+02 0.00000000D+00 0.00000000D+00
 0.21671420D+02 0.22946209D+02 0.00000000D+00 0.00000000D+00
 0.22946209D+02 0.24220998D+02 0.00000000D+00 0.00000000D+00
 0.24220998D+02 0.25495788D+02 0.00000000D+00 0.00000000D+00
 0.25495788D+02 0.26770577D+02 0.00000000D+00 0.00000000D+00
 0.26770577D+02 0.28045367D+02 0.00000000D+00 0.00000000D+00
 0.28045367D+02 0.29320156D+02 0.00000000D+00 0.00000000D+00
 0.29320156D+02 0.30594945D+02 0.00000000D+00 0.00000000D+00
 0.30594945D+02 0.31869735D+02 0.00000000D+00 0.00000000D+00


